,Team,ELO,Year
6239,Birmingham City,1557.8719548264446,2011
6240,Peterborough United,1403.253949868087,2011
6241,Oxford United,1133.973744718081,2011
6242,Cambridge United,1026.9258527148156,2011
6243,Hereford United,1036.0173366056376,2011
6244,Wimbledon,1355.0486261091653,2011
6245,Wigan Athletic,1591.683605616891,2011
6246,Scarborough,1061.2695318507601,2011
6247,Maidstone United,1044.698419175555,2011
6248,Barnet,1017.4800973228666,2011
6249,Wycombe Wanderers,1179.002228726249,2011
6250,Macclesfield,1080.4861932890158,2011
6251,Cheltenham,1144.2823191098528,2011
6252,Kidderminster Harriers,996.4839316324372,2011
6253,Rushden & Diamonds,1023.368869417562,2011
6254,Boston United,1043.5452018464503,2011
6255,Yeovil,1209.768906029867,2011
6256,Accrington,1157.3816470938173,2011
6257,Morecambe,1087.2171369188577,2011
6258,Dagenham and Redbridge,1072.028693301723,2011
6259,Burton Albion,1125.9264835688944,2011
6260,Stevenage Borough,1228.5511420731013,2011
6261,AFC Wimbledon,1008.5596102086723,2011
6262,Crawley Town,1129.170928353546,2011
6263,Fleetwood Town,1000.0,2011
6264,Swindon Town,1293.5431388571012,2012
6265,Notts County,1305.7473255306497,2012
6266,Carlisle United,1241.8125377540928,2012
6267,Bradford Park Avenue,860.2575857829614,2012
6268,Cardiff City,1581.5224999277523,2012
6269,Barrow,1000.7781402842838,2012
6270,Burnley,1455.6681583339182,2012
6271,Charlton Athletic,1415.331465052494,2012
6272,Fulham,1639.1541900316884,2012
6273,Tranmere Rovers,1303.8455301083184,2012
6274,Bolton Wanderers,1514.5901417041289,2012
6275,Huddersfield Town,1405.825879547104,2012
6276,Mansfield Town,1016.2997846208035,2012
6277,Stockport County,1019.306148035057,2012
6278,Leyton Orient,1241.2891166112065,2012
6279,Lincoln City,1010.7796124852879,2012
6280,Liverpool,1691.7914136675838,2012
6281,Middlesbrough,1527.837378052313,2012
6282,Reading,1563.3911904735785,2012
6283,Norwich City,1632.8758921933897,2012
6284,Scunthorpe United,1212.5207002574004,2012
6285,Watford,1510.4826700868352,2012
6286,Bristol City,1382.0124004763718,2012
6287,Hull City,1537.0705074665748,2012
6288,AFC Bournemouth,1311.3946647603918,2012
6289,Coventry City,1348.1245024592456,2012
6290,Luton Town,1117.1832813621993,2012
6291,Manchester United,1923.251539146452,2012
6292,Chesterfield,1153.0125164745057,2012
6293,Colchester United,1207.169183034116,2012
6294,Leicester City,1503.9512182649282,2012
6295,Hartlepool United,1142.638133545511,2012
6296,Newcastle United,1659.205909245356,2012
6297,Chester,977.0432608757844,2012
6298,Oldham Athletic,1189.8996346974463,2012
6299,Port Vale,1184.2494070159237,2012
6300,Gillingham,1179.5106445057186,2012
6301,Sheffield Wednesday,1378.941720169691,2012
6302,Preston North End,1252.9742979321657,2012
6303,Exeter City,1147.992424869444,2012
6304,Aston Villa,1606.8677077876487,2012
6305,Tottenham Hotspur,1768.7373790435602,2012
6306,Wolverhampton Wanderers,1462.2474039280378,2012
6307,Brentford,1350.6076752355705,2012
6308,Portsmouth,1274.0356515083733,2012
6309,Crystal Palace,1492.1272016227183,2012
6310,Sheffield United,1389.3715374682045,2012
6311,Queens Park Rangers,1521.805741917222,2012
6312,Gateshead,930.1773544730905,2012
6313,Blackburn Rovers,1508.575558232524,2012
6314,Darlington,1000.5971190220225,2012
6315,Blackpool,1499.7105640460566,2012
6316,West Ham United,1601.6615513318025,2012
6317,Rochdale,1139.0662178565685,2012
6318,York City,1048.2983979297512,2012
6319,Workington,853.4661933470969,2012
6320,Bury,1185.9030537074837,2012
6321,Leeds United,1456.123765655541,2012
6322,Arsenal,1783.99854574065,2012
6323,Grimsby Town,1040.5244776571644,2012
6324,West Bromwich Albion,1674.4875114117976,2012
6325,Nottingham Forest,1470.3263101995344,2012
6326,Barnsley,1348.261652092506,2012
6327,Southend United,1175.2592896845867,2012
6328,Everton,1746.6799082338334,2012
6329,Ipswich Town,1453.2535997176672,2012
6330,Accrington Stanley,922.2677552187017,2012
6331,Wrexham,1014.0934963174186,2012
6332,Bradford City,1105.8377741106399,2012
6333,Sunderland,1629.090736985623,2012
6334,Manchester City,1858.894616475381,2012
6335,Stoke City,1674.9525508939585,2012
6336,Chelsea,1804.253490934856,2012
6337,Rotherham United,1142.2975353763143,2012
6338,Doncaster Rovers,1365.4150316066323,2012
6339,Swansea City,1641.5593483198718,2012
6340,Northampton Town,1089.0211597065531,2012
6341,Walsall,1225.0190230363303,2012
6342,Brighton & Hove Albion,1466.2881981266296,2012
6343,Torquay United,1157.9073738356913,2012
6344,Aldershot,1073.5471001624544,2012
6345,Derby County,1450.8425040878014,2012
6346,Bristol Rovers,1050.3510824385983,2012
6347,Shrewsbury Town,1210.1576735059969,2012
6348,Crewe Alexandra,1237.2573044706694,2012
6349,Halifax Town,981.6761003969899,2012
6350,Southport,941.3379165462129,2012
6351,Newport County,952.479728775206,2012
6352,Southampton,1549.9453129730234,2012
6353,Millwall,1485.163885703873,2012
6354,Plymouth Argyle,1062.6658667086901,2012
6355,Birmingham City,1497.4589278463254,2012
6356,Peterborough United,1356.4135123668837,2012
6357,Oxford United,1112.8836189052197,2012
6358,Cambridge United,1026.9258527148156,2012
6359,Hereford United,1047.9317260040161,2012
6360,Wimbledon,1326.8699776295282,2012
6361,Wigan Athletic,1605.236131975661,2012
6362,Scarborough,1061.2695318507601,2012
6363,Maidstone United,1044.698419175555,2012
6364,Barnet,1028.8807008707272,2012
6365,Wycombe Wanderers,1130.6776397780898,2012
6366,Macclesfield,979.0857372507244,2012
6367,Cheltenham,1157.9595684061296,2012
6368,Kidderminster Harriers,996.4839316324372,2012
6369,Rushden & Diamonds,1023.368869417562,2012
6370,Boston United,1043.5452018464503,2012
6371,Yeovil,1257.4581770431655,2012
6372,Accrington,1052.9888384409876,2012
6373,Morecambe,1061.7879849232886,2012
6374,Dagenham and Redbridge,1097.0491984094156,2012
6375,Burton Albion,1095.0137170289945,2012
6376,Stevenage Borough,1292.7143840826122,2012
6377,AFC Wimbledon,997.3955429397915,2012
6378,Crawley Town,1219.1680172327024,2012
6379,Fleetwood Town,1071.965110963254,2012
6380,Swindon Town,1290.75635796335,2013
6381,Notts County,1201.1984641913718,2013
6382,Carlisle United,1233.8814690263146,2013
6383,Bradford Park Avenue,860.2575857829614,2013
6384,Cardiff City,1564.5846159497273,2013
6385,Barrow,1000.7781402842838,2013
6386,Burnley,1522.3379412780625,2013
6387,Charlton Athletic,1433.1200702672286,2013
6388,Fulham,1588.1240076556735,2013
6389,Tranmere Rovers,1213.0449913062307,2013
6390,Bolton Wanderers,1479.784823016314,2013
6391,Huddersfield Town,1444.160883401671,2013
6392,Mansfield Town,1021.6631546038745,2013
6393,Stockport County,1019.306148035057,2013
6394,Leyton Orient,1351.0812827215475,2013
6395,Lincoln City,1010.7796124852879,2013
6396,Liverpool,1754.185504692272,2013
6397,Middlesbrough,1435.8818858443103,2013
6398,Reading,1515.581990914768,2013
6399,Norwich City,1600.7321439211937,2013
6400,Scunthorpe United,1222.8099935042687,2013
6401,Watford,1481.6645566244883,2013
6402,Bristol City,1280.3450728988755,2013
6403,Hull City,1553.9285572746332,2013
6404,AFC Bournemouth,1387.8070509850043,2013
6405,Coventry City,1313.4475725434197,2013
6406,Luton Town,1117.1832813621993,2013
6407,Manchester United,1863.9682615986599,2013
6408,Chesterfield,1171.7052655745872,2013
6409,Colchester United,1222.8988108078372,2013
6410,Leicester City,1540.3864363037674,2013
6411,Hartlepool United,1162.6701945126686,2013
6412,Newcastle United,1685.2619726572361,2013
6413,Chester,977.0432608757844,2013
6414,Oldham Athletic,1210.2659484044757,2013
6415,Port Vale,1227.1774864900683,2013
6416,Gillingham,1184.7559348906577,2013
6417,Sheffield Wednesday,1406.3558946037576,2013
6418,Preston North End,1330.0168924780987,2013
6419,Exeter City,1105.7538108465378,2013
6420,Aston Villa,1606.366685921762,2013
6421,Tottenham Hotspur,1785.5673138339646,2013
6422,Wolverhampton Wanderers,1423.7340248112544,2013
6423,Brentford,1391.8549066648234,2013
6424,Portsmouth,1145.0210603821743,2013
6425,Crystal Palace,1493.2204713214817,2013
6426,Sheffield United,1285.0160748787914,2013
6427,Queens Park Rangers,1545.7603064463588,2013
6428,Gateshead,930.1773544730905,2013
6429,Blackburn Rovers,1468.2342213281495,2013
6430,Darlington,1000.5971190220225,2013
6431,Blackpool,1466.4340798688906,2013
6432,West Ham United,1580.0945169432016,2013
6433,Rochdale,1144.6411689249767,2013
6434,York City,1052.1148161843375,2013
6435,Workington,853.4661933470969,2013
6436,Bury,1115.8627423936864,2013
6437,Leeds United,1463.6463383419123,2013
6438,Arsenal,1842.2499831155765,2013
6439,Grimsby Town,1040.5244776571644,2013
6440,West Bromwich Albion,1613.3997043149452,2013
6441,Nottingham Forest,1511.7486735984896,2013
6442,Barnsley,1373.263621667693,2013
6443,Southend United,1135.935420999605,2013
6444,Everton,1783.4082099709774,2013
6445,Ipswich Town,1496.0390332545014,2013
6446,Accrington Stanley,922.2677552187017,2013
6447,Wrexham,1014.0934963174186,2013
6448,Bradford City,1192.9904869298264,2013
6449,Sunderland,1579.0808103349352,2013
6450,Manchester City,1853.76193346678,2013
6451,Stoke City,1617.803472565229,2013
6452,Chelsea,1831.6562879640453,2013
6453,Rotherham United,1254.7190698458191,2013
6454,Doncaster Rovers,1351.0308383957888,2013
6455,Swansea City,1620.3281355076072,2013
6456,Northampton Town,1068.4457400902472,2013
6457,Walsall,1294.9773738845581,2013
6458,Brighton & Hove Albion,1520.5320177717063,2013
6459,Torquay United,1051.3334703408907,2013
6460,Aldershot,1068.5034497696624,2013
6461,Derby County,1522.1800676289279,2013
6462,Bristol Rovers,1077.9979626031761,2013
6463,Shrewsbury Town,1207.4377198336454,2013
6464,Crewe Alexandra,1201.8261296632759,2013
6465,Halifax Town,981.6761003969899,2013
6466,Southport,941.3379165462129,2013
6467,Newport County,1069.3317800856137,2013
6468,Southampton,1634.2856044732737,2013
6469,Millwall,1395.5489683005744,2013
6470,Plymouth Argyle,1089.7116595739408,2013
6471,Birmingham City,1478.9025741270966,2013
6472,Peterborough United,1373.7052222900443,2013
6473,Oxford United,1137.0206964716763,2013
6474,Cambridge United,1026.9258527148156,2013
6475,Hereford United,1047.9317260040161,2013
6476,Wimbledon,1290.9524476634836,2013
6477,Wigan Athletic,1539.0767169629898,2013
6478,Scarborough,1061.2695318507601,2013
6479,Maidstone United,1044.698419175555,2013
6480,Barnet,1049.7495742868628,2013
6481,Wycombe Wanderers,1090.2527904656201,2013
6482,Macclesfield,979.0857372507244,2013
6483,Cheltenham,1147.3862258398738,2013
6484,Kidderminster Harriers,996.4839316324372,2013
6485,Rushden & Diamonds,1023.368869417562,2013
6486,Boston United,1043.5452018464503,2013
6487,Yeovil,1307.4882417271272,2013
6488,Accrington,1067.5265966495754,2013
6489,Morecambe,1091.1969152571212,2013
6490,Dagenham and Redbridge,1071.1214171899692,2013
6491,Burton Albion,1169.8415767066126,2013
6492,Stevenage Borough,1167.1387062648514,2013
6493,AFC Wimbledon,1068.6303343927314,2013
6494,Crawley Town,1246.4011393130104,2013
6495,Fleetwood Town,1082.375458744734,2013
6496,Swindon Town,1351.05612275872,2014
6497,Notts County,1247.928013857197,2014
6498,Carlisle United,1106.849782197731,2014
6499,Bradford Park Avenue,860.2575857829614,2014
6500,Cardiff City,1485.2283115384923,2014
6501,Barrow,1000.7781402842838,2014
6502,Burnley,1573.0905510953369,2014
6503,Charlton Athletic,1447.3122640917027,2014
6504,Fulham,1496.7963610599745,2014
6505,Tranmere Rovers,1109.7971299093715,2014
6506,Bolton Wanderers,1467.193294947806,2014
6507,Huddersfield Town,1415.670799006591,2014
6508,Mansfield Town,1070.8181287403086,2014
6509,Stockport County,1019.306148035057,2014
6510,Leyton Orient,1266.467435101067,2014
6511,Lincoln City,1010.7796124852879,2014
6512,Liverpool,1776.9048193757885,2014
6513,Middlesbrough,1526.3466675022164,2014
6514,Reading,1470.5465342140333,2014
6515,Norwich City,1530.3747582250685,2014
6516,Scunthorpe United,1233.6198608878356,2014
6517,Watford,1495.2004988299705,2014
6518,Bristol City,1360.5833576687467,2014
6519,Hull City,1534.391653383258,2014
6520,AFC Bournemouth,1539.0598427697666,2014
6521,Coventry City,1229.5708073074527,2014
6522,Luton Town,1165.865895817589,2014
6523,Manchester United,1815.2009555830903,2014
6524,Chesterfield,1234.4577657872896,2014
6525,Colchester United,1184.6284084627118,2014
6526,Leicester City,1565.3548720480026,2014
6527,Hartlepool United,1003.3338319085301,2014
6528,Newcastle United,1644.446284097753,2014
6529,Chester,977.0432608757844,2014
6530,Oldham Athletic,1254.3854193184204,2014
6531,Port Vale,1228.9853319308156,2014
6532,Gillingham,1196.8808638759526,2014
6533,Sheffield Wednesday,1459.3615962631482,2014
6534,Preston North End,1374.0421042274154,2014
6535,Exeter City,1121.853075001126,2014
6536,Aston Villa,1593.552482549454,2014
6537,Tottenham Hotspur,1762.8707950837706,2014
6538,Wolverhampton Wanderers,1485.7204883808765,2014
6539,Brentford,1462.368808488504,2014
6540,Portsmouth,1109.623273987736,2014
6541,Crystal Palace,1571.2019938710116,2014
6542,Sheffield United,1311.8881723086547,2014
6543,Queens Park Rangers,1538.0023562794647,2014
6544,Gateshead,930.1773544730905,2014
6545,Blackburn Rovers,1504.1759789157004,2014
6546,Darlington,1000.5971190220225,2014
6547,Blackpool,1339.6908784416134,2014
6548,West Ham United,1652.1184407069695,2014
6549,Rochdale,1201.2589331672862,2014
6550,York City,1128.6043137114402,2014
6551,Workington,853.4661933470969,2014
6552,Bury,1138.3289037439451,2014
6553,Leeds United,1391.6101655133868,2014
6554,Arsenal,1813.5305537773331,2014
6555,Grimsby Town,1040.5244776571644,2014
6556,West Bromwich Albion,1575.7858039388823,2014
6557,Nottingham Forest,1447.7750271808145,2014
6558,Barnsley,1295.4466173283822,2014
6559,Southend United,1166.2880471571646,2014
6560,Everton,1709.9961184684332,2014
6561,Ipswich Town,1563.174373599046,2014
6562,Accrington Stanley,922.2677552187017,2014
6563,Wrexham,1014.0934963174186,2014
6564,Bradford City,1263.1630333143928,2014
6565,Sunderland,1615.9833960338528,2014
6566,Manchester City,1893.0430000985082,2014
6567,Stoke City,1660.1538751097564,2014
6568,Chelsea,1882.5838551911868,2014
6569,Rotherham United,1374.9888099435102,2014
6570,Doncaster Rovers,1316.139166782108,2014
6571,Swansea City,1639.1790103884741,2014
6572,Northampton Town,1051.183627474292,2014
6573,Walsall,1260.177329426531,2014
6574,Brighton & Hove Albion,1461.8829884904208,2014
6575,Torquay United,1029.6575465687417,2014
6576,Aldershot,1068.5034497696624,2014
6577,Derby County,1559.0254103149894,2014
6578,Bristol Rovers,1057.8697733954318,2014
6579,Shrewsbury Town,1205.4291316801232,2014
6580,Crewe Alexandra,1209.888564916825,2014
6581,Halifax Town,981.6761003969899,2014
6582,Southport,941.3379165462129,2014
6583,Newport County,1128.841104822953,2014
6584,Southampton,1696.788338063758,2014
6585,Millwall,1393.4495849555442,2014
6586,Plymouth Argyle,1113.8400150146238,2014
6587,Birmingham City,1426.480440852508,2014
6588,Peterborough United,1277.104607617781,2014
6589,Oxford United,1085.876778701783,2014
6590,Cambridge United,1049.3706816407646,2014
6591,Hereford United,1047.9317260040161,2014
6592,Wimbledon,1326.5216243413633,2014
6593,Wigan Athletic,1438.2966178663585,2014
6594,Scarborough,1061.2695318507601,2014
6595,Maidstone United,1044.698419175555,2014
6596,Barnet,1049.7495742868628,2014
6597,Wycombe Wanderers,1148.986968597303,2014
6598,Macclesfield,979.0857372507244,2014
6599,Cheltenham,1059.6586113166582,2014
6600,Kidderminster Harriers,996.4839316324372,2014
6601,Rushden & Diamonds,1023.368869417562,2014
6602,Boston United,1043.5452018464503,2014
6603,Yeovil,1231.4074196423871,2014
6604,Accrington,1098.8638849780493,2014
6605,Morecambe,1079.4521236240073,2014
6606,Dagenham and Redbridge,1042.8061906891833,2014
6607,Burton Albion,1179.1009831777642,2014
6608,Stevenage Borough,1148.9395363794627,2014
6609,AFC Wimbledon,1094.1735297808577,2014
6610,Crawley Town,1202.6739745734435,2014
6611,Fleetwood Town,1183.4609371680504,2014
6612,Swindon Town,1255.774905465892,2015
6613,Notts County,1144.3082139232868,2015
6614,Carlisle United,1136.4669858547995,2015
6615,Bradford Park Avenue,860.2575857829614,2015
6616,Cardiff City,1483.6128209286228,2015
6617,Barrow,1000.7781402842838,2015
6618,Burnley,1559.8021946789559,2015
6619,Charlton Athletic,1386.093307441279,2015
6620,Fulham,1434.666708973023,2015
6621,Tranmere Rovers,1028.1170375753895,2015
6622,Bolton Wanderers,1381.3856525198457,2015
6623,Huddersfield Town,1415.1349386397635,2015
6624,Mansfield Town,1078.7313873493956,2015
6625,Stockport County,1019.306148035057,2015
6626,Leyton Orient,1185.5163114594852,2015
6627,Lincoln City,1010.7796124852879,2015
6628,Liverpool,1758.4288135990041,2015
6629,Middlesbrough,1595.740173139713,2015
6630,Reading,1417.9939238953484,2015
6631,Norwich City,1594.9384547150996,2015
6632,Scunthorpe United,1231.989642818145,2015
6633,Watford,1628.4639789694982,2015
6634,Bristol City,1390.35252658496,2015
6635,Hull City,1553.408291342819,2015
6636,AFC Bournemouth,1590.983945134254,2015
6637,Coventry City,1301.0635081999255,2015
6638,Luton Town,1095.457289428237,2015
6639,Manchester United,1768.5112742273927,2015
6640,Chesterfield,1205.2553223047407,2015
6641,Colchester United,1164.1966921041942,2015
6642,Leicester City,1714.5848537577122,2015
6643,Hartlepool United,1014.5041304723113,2015
6644,Newcastle United,1573.8977041608607,2015
6645,Chester,977.0432608757844,2015
6646,Oldham Athletic,1194.8316164702849,2015
6647,Port Vale,1228.6588585620277,2015
6648,Gillingham,1320.9183330563503,2015
6649,Sheffield Wednesday,1482.6726947535844,2015
6650,Preston North End,1417.3974952914452,2015
6651,Exeter City,1094.0377586259349,2015
6652,Aston Villa,1523.1164335693788,2015
6653,Tottenham Hotspur,1780.8567200705936,2015
6654,Wolverhampton Wanderers,1490.7790813759402,2015
6655,Brentford,1500.0377468061934,2015
